PROBEID	SYMBOL	ENTREZID	GENENAME
3809766	NA	NA	NA
3226975	C9orf50	375759	chromosome 9 open reading frame 50
3190002	TTC16	158248	tetratricopeptide repeat domain 16
2729884	UGT2B10	7365	UDP glucuronosyltransferase family 2 member B10
2729884	UGT2B11	10720	UDP glucuronosyltransferase family 2 member B11
2729884	UGT2B7	7364	UDP glucuronosyltransferase family 2 member B7
2729884	UGT2B28	54490	UDP glucuronosyltransferase family 2 member B28
2729884	LOC101929773	101929773	UDP-glucuronosyltransferase 2B10-like
2363372	KLHDC9	126823	kelch domain containing 9
3086181	NEIL2	252969	nei like DNA glycosylase 2
3086181	LINC02905	606553	long intergenic non-protein coding RNA 2905
3416512	NA	NA	NA
2989764	NXPH1	30010	neurexophilin 1
3831183	NA	NA	NA
3715703	SUPT6H	6830	"SPT6 homolog, histone chaperone and transcription elongation factor"
3961325	ENTHD1	150350	ENTH domain containing 1
2875529	GDF9	2661	growth differentiation factor 9
2348992	VCAM1	7412	vascular cell adhesion molecule 1
3361036	NA	NA	NA
3704567	PABPN1L	390748	"PABPN1 like, cytoplasmic"
3704567	CBFA2T3	863	CBFA2/RUNX1 partner transcriptional co-repressor 3
3562003	TRAPPC6B	122553	trafficking protein particle complex subunit 6B
3562003	LOC105370459	105370459	uncharacterized LOC105370459
3397003	KIRREL3	84623	kirre like nephrin family adhesion molecule 3
2712858	UBXN7	26043	UBX domain protein 7
2939298	SLC22A23	63027	solute carrier family 22 member 23
3455134	KRT80	144501	keratin 80
4022032	RAP2C	57826	"RAP2C, member of RAS oncogene family"
3035049	C7orf50	84310	chromosome 7 open reading frame 50
3346548	BIRC3	330	baculoviral IAP repeat containing 3
3689827	ANKRD26P1	124149	ankyrin repeat domain 26 pseudogene 1
3303683	PDZD7	79955	PDZ domain containing 7
2534509	RAMP1	10267	receptor activity modifying protein 1
3458426	STAC3	246329	SH3 and cysteine rich domain 3
3458426	R3HDM2	22864	R3H domain containing 2
2726910	SPATA18	132671	spermatogenesis associated 18
3861617	HNRNPL	3191	heterogeneous nuclear ribonucleoprotein L
3506738	USP12	219333	ubiquitin specific peptidase 12
3506738	LOC105370124	105370124	uncharacterized LOC105370124
2857488	ANKRD55	79722	ankyrin repeat domain 55
3743503	NA	NA	NA
3000503	IGFBP1	3484	insulin like growth factor binding protein 1
3015778	EPO	2056	erythropoietin
2719656	CD38	952	CD38 molecule
2531983	TEX44	165100	testis expressed 44
3841756	KIR2DL1	3802	"killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1"
3841756	KIR2DL3	3804	"killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 3"
3841756	KIR2DS1	3806	"killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 1"
3305801	SORCS1	114815	sortilin related VPS10 domain containing receptor 1
3544525	FOS	2353	"Fos proto-oncogene, AP-1 transcription factor subunit"
2466822	MYT1L	23040	myelin transcription factor 1 like
3673666	LOC339059	339059	uncharacterized LOC339059
3096528	NA	NA	NA
3258966	CYP2C18	1562	cytochrome P450 family 2 subfamily C member 18
3604287	IL16	3603	interleukin 16
3550234	C14orf132	56967	chromosome 14 open reading frame 132
3823262	CYP4F8	11283	cytochrome P450 family 4 subfamily F member 8
3556190	NA	NA	NA
2382781	SRP9	6726	signal recognition particle 9
2382781	DNAH14	127602	dynein axonemal heavy chain 14
2326448	SH3BGRL3	83442	SH3 domain binding glutamate rich protein like 3
3340251	LOC100287896	100287896	uncharacterized LOC100287896
2903574	B3GALT4	8705	"beta-1,3-galactosyltransferase 4"
3429159	STAB2	55576	stabilin 2
3740596	NA	NA	NA
3872584	C19orf18	147685	chromosome 19 open reading frame 18
3045739	HERPUD2	64224	HERPUD family member 2
3890272	FAM209B	388799	family with sequence similarity 209 member B
3890272	FAM209A	200232	family with sequence similarity 209 member A
3430228	RFX4	5992	regulatory factor X4
2374544	IGFN1	91156	immunoglobulin like and fibronectin type III domain containing 1
3255972	LDB3	11155	LIM domain binding 3
3445723	ART4	420	ADP-ribosyltransferase 4 (inactive) (Dombrock blood group)
3318967	OR10A2	341276	olfactory receptor family 10 subfamily A member 2
3318967	OR10A5	144124	olfactory receptor family 10 subfamily A member 5
3556656	NA	NA	NA
3322099	NA	NA	NA
3475086	NA	NA	NA
3568184	ESR2	2100	estrogen receptor 2
3470734	FOXN4	121643	forkhead box N4
2339511	ATG4C	84938	autophagy related 4C cysteine peptidase
3809776	NA	NA	NA
2980449	IPCEF1	26034	interaction protein for cytohesin exchange factors 1
2980449	LOC105378067	105378067	uncharacterized LOC105378067
3679503	TMEM186	25880	transmembrane protein 186
3058209	MAGI2	9863	"membrane associated guanylate kinase, WW and PDZ domain containing 2"
3851911	GADD45GIP1	90480	GADD45G interacting protein 1
2324061	FAM43B	163933	family with sequence similarity 43 member B
3703799	KLHDC4	54758	kelch domain containing 4
3944129	HMOX1	3162	heme oxygenase 1
3403889	A2ML1	144568	alpha-2-macroglobulin like 1
2406385	NA	NA	NA
2690012	LSAMP	4045	limbic system associated membrane protein
2690012	BZW1	9689	basic leucine zipper and W2 domains 1
3610372	SPATA8	145946	spermatogenesis associated 8
2633737	ADGRG7	84873	adhesion G protein-coupled receptor G7
2650538	NMD3	51068	NMD3 ribosome export adaptor
3753729	GAS2L2	246176	growth arrest specific 2 like 2
3912718	TAF4	6874	TATA-box binding protein associated factor 4
3912718	MIR1257	100302168	microRNA 1257
3912718	LOC105372704	105372704	uncharacterized LOC105372704
3912718	LOC105372706	105372706	uncharacterized LOC105372706
2806186	TTC23L	153657	tetratricopeptide repeat domain 23 like
3831975	ZNF540	163255	zinc finger protein 540
3831975	ZNF571-AS1	100507433	ZNF571 antisense RNA 1
3388785	MMP10	4319	matrix metallopeptidase 10
3677969	SRL	6345	sarcalumenin
3688112	STX1B	112755	syntaxin 1B
2832029	NA	NA	NA
2362651	APCS	325	"amyloid P component, serum"
3151819	FER1L6-AS2	157376	FER1L6 antisense RNA 2
3837193	CCDC9	26093	coiled-coil domain containing 9
3275590	NA	NA	NA
3951117	ACR	49	acrosin
2949488	SLC44A4	80736	solute carrier family 44 member 4
3531553	AKAP6	9472	A-kinase anchoring protein 6
2362351	PYHIN1	149628	pyrin and HIN domain family member 1
2716156	DOK7	285489	docking protein 7
2746024	ABCE1	6059	ATP binding cassette subfamily E member 1
3436082	DNAH10	196385	dynein axonemal heavy chain 10
3432514	OAS2	4939	2'-5'-oligoadenylate synthetase 2
3636216	AP3B2	8120	adaptor related protein complex 3 subunit beta 2
2735073	DSPP	1834	dentin sialophosphoprotein
3307580	NRAP	4892	nebulin related anchoring protein
2715222	NAT8L	339983	N-acetyltransferase 8 like
3254091	MBL1P	8512	"mannose binding lectin 1, pseudogene"
3254091	BMS1P1	399761	BMS1 pseudogene 1
3254091	BMS1P2	642826	BMS1 pseudogene 2
3254091	BMS1P4	729096	BMS1 pseudogene 4
3254091	BMS1P21	100288974	BMS1 pseudogene 21
3254091	BMS1P4-AGAP5	113939925	BMS1P4-AGAP5 readthough
3254091	BMS1P2-AGAP9	113939912	BMS1P2-AGAP9 readthrough
3261971	CNNM2	54805	cyclin and CBS domain divalent metal cation transport mediator 2
3882413	BPIFB1	92747	BPI fold containing family B member 1
3882413	LOC105372594	105372594	uncharacterized LOC105372594
2588066	ATF2	1386	activating transcription factor 2
2467691	TRAPPC12	51112	trafficking protein particle complex subunit 12
2528198	CDK5R2	8941	cyclin dependent kinase 5 regulatory subunit 2
3085933	FAM167A-AS1	83656	FAM167A antisense RNA 1
3849688	ZNF266	10781	zinc finger protein 266
3168309	RECK	8434	reversion inducing cysteine rich protein with kazal motifs
2949117	NA	NA	NA
3334290	NA	NA	NA
3318595	C11orf42	160298	chromosome 11 open reading frame 42
3958422	BPIFC	254240	BPI fold containing family C
2573786	NIFK	84365	nucleolar protein interacting with the FHA domain of MKI67
2417500	RPE65	6121	retinoid isomerohydrolase RPE65
3825713	GATAD2A	54815	GATA zinc finger domain containing 2A
3976120	INE1	8552	inactivation escape 1
2482230	ERLEC1	27248	endoplasmic reticulum lectin 1
2331771	RLF	6018	RLF zinc finger
3854311	USHBP1	83878	USH1 protein network component harmonin binding protein 1
3377385	NAALADL1	10004	N-acetylated alpha-linked acidic dipeptidase like 1
2616166	CRTAP	10491	cartilage associated protein
3294142	PLA2G12B	84647	phospholipase A2 group XIIB
2620773	CXCR6	10663	C-X-C motif chemokine receptor 6
3664952	PDP2	57546	pyruvate dehyrogenase phosphatase catalytic subunit 2
2904696	NA	NA	NA
3819603	NA	NA	NA
4054117	TAF13	6884	TATA-box binding protein associated factor 13
4054117	WDR47	22911	WD repeat domain 47
2391532	CCNL2	81669	cyclin L2
2927255	PEX7	5191	peroxisomal biogenesis factor 7
3654175	IL4R	3566	interleukin 4 receptor
2576746	NA	NA	NA
3063577	GJC3	349149	gap junction protein gamma 3
2955863	ADGRF5	221395	adhesion G protein-coupled receptor F5
3368814	LMO2	4005	LIM domain only 2
2413423	NDC1	55706	NDC1 transmembrane nucleoporin
3848907	KANK3	256949	KN motif and ankyrin repeat domains 3
3121751	CSMD1	64478	CUB and Sushi multiple domains 1
3375396	SYT7	9066	synaptotagmin 7
3375396	LOC105369331	105369331	uncharacterized LOC105369331
2771170	TECRL	253017	"trans-2,3-enoyl-CoA reductase like"
3607998	NGRN	51335	"neugrin, neurite outgrowth associated"
3607998	TTLL13P	440307	"tubulin tyrosine ligase like 13, pseudogene"
3425632	LINC00615	439916	long intergenic non-protein coding RNA 615
2812315	TRAPPC13	80006	trafficking protein particle complex subunit 13
3349948	REXO2	25996	RNA exonuclease 2
2921374	RPF2	84154	ribosome production factor 2 homolog
3196842	RFX3	5991	regulatory factor X3
3417809	NAB2	4665	NGFI-A binding protein 2
2501238	PSD4	23550	pleckstrin and Sec7 domain containing 4
2383799	NA	NA	NA
2790999	ASIC5	51802	acid sensing ion channel subunit family member 5
2974610	VNN3	55350	vanin 3
3857105	ZNF91	7644	zinc finger protein 91
3057514	CCL24	6369	C-C motif chemokine ligand 24
3744094	ALOXE3	59344	arachidonate lipoxygenase 3
3601486	ISLR2	57611	immunoglobulin superfamily containing leucine rich repeat 2
3659670	NA	NA	NA
2968275	NA	NA	NA
3730001	LINC02875	388407	long intergenic non-protein coding RNA 2875
3825161	NA	NA	NA
3549757	SERPINA3	12	serpin family A member 3
2536516	NA	NA	NA
3161042	INSL4	3641	insulin like 4
3238835	PTF1A	256297	pancreas associated transcription factor 1a
3466110	CEP83	51134	centrosomal protein 83
3466110	RBMS2	5939	RNA binding motif single stranded interacting protein 2
2575196	SAP130	79595	Sin3A associated protein 130
3959350	APOL3	80833	apolipoprotein L3
3373795	PRG3	10394	"proteoglycan 3, pro eosinophil major basic protein 2"
3714297	LOC100131943	100131943	uncharacterized LOC100131943
3249641	MYPN	84665	myopalladin
3458248	MYO1A	4640	myosin IA
3219215	KLF4	9314	Kruppel like factor 4
2765865	RELL1	768211	RELT like 1
2817464	CMYA5	202333	cardiomyopathy associated 5
2413886	TTC22	55001	tetratricopeptide repeat domain 22
3345142	FUT4	2526	fucosyltransferase 4
3345142	PIWIL4	143689	piwi like RNA-mediated gene silencing 4
3851840	KLF1	10661	Kruppel like factor 1
3392904	NA	NA	NA
3791958	SERPINB10	5273	serpin family B member 10
3382216	ARRB1	408	arrestin beta 1
2501835	DPP10	57628	dipeptidyl peptidase like 10
2565345	NA	NA	NA
3029447	OR2F1	26211	olfactory receptor family 2 subfamily F member 1
2945518	GPLD1	2822	glycosylphosphatidylinositol specific phospholipase D1
2824354	DCP2	167227	decapping mRNA 2
2879509	YIPF5	81555	Yip1 domain family member 5
3029434	OR2F2	135948	olfactory receptor family 2 subfamily F member 2
3536434	SAMD4A	23034	sterile alpha motif domain containing 4A
2889542	COL23A1	91522	collagen type XXIII alpha 1 chain
3335952	PACS1	55690	phosphofurin acidic cluster sorting protein 1
3335952	LOC105369354	105369354	uncharacterized LOC105369354
3864944	CEACAM20	125931	CEA cell adhesion molecule 20
3819312	SNAPC2	6618	small nuclear RNA activating complex polypeptide 2
3942838	LIMK2	3985	LIM domain kinase 2
3870758	LILRA5	353514	leukocyte immunoglobulin like receptor A5
2644155	NCK1	4690	NCK adaptor protein 1
3688539	VN1R3	317702	vomeronasal 1 receptor 3
2709235	DGKG	1608	diacylglycerol kinase gamma
2646125	CHST2	9435	carbohydrate sulfotransferase 2
3922602	UBASH3A	53347	ubiquitin associated and SH3 domain containing A
2557668	PPP3R1	5534	"protein phosphatase 3 regulatory subunit B, alpha"
2557668	DNAAF10	116143	dynein axonemal assembly factor 10
2557668	LOC105374789	105374789	uncharacterized LOC105374789
3459434	TAFA2	338811	TAFA chemokine like family member 2
2993657	NA	NA	NA
3275598	NA	NA	NA
3167383	NUDT2	318	nudix hydrolase 2
3988165	SLC6A14	11254	solute carrier family 6 member 14
3502632	TMCO3	55002	transmembrane and coiled-coil domains 3
3562671	KLHL28	54813	kelch like family member 28
3332465	MS4A8	83661	membrane spanning 4-domains A8
2844289	NA	NA	NA
3446297	RERGL	79785	RERG like
2907671	PTK7	5754	protein tyrosine kinase 7 (inactive)
3262279	NEURL1	9148	neuralized E3 ubiquitin protein ligase 1
2333107	MPL	4352	"MPL proto-oncogene, thrombopoietin receptor"
2453006	PIGR	5284	polymeric immunoglobulin receptor
3212352	NA	NA	NA
3143112	REXO1L2P	100288527	"REXO1 like 2, pseudogene"
3143112	LOC101929601	101929601	putative exonuclease GOR
3143112	LOC101929627	101929627	putative exonuclease GOR
3389330	CASP5	838	caspase 5
3845868	LSM7	51690	"LSM7 homolog, U6 small nuclear RNA and mRNA degradation associated"
2989537	UMAD1	729852	UBAP1-MVB12-associated (UMA) domain containing 1
2989537	GLCCI1	113263	glucocorticoid induced 1
2989537	LOC105375142	105375142	uncharacterized LOC105375142
3498315	UBAC2	337867	UBA domain containing 2
3498315	FKSG29	100131561	FKSG29
3336576	LRFN4	78999	leucine rich repeat and fibronectin type III domain containing 4
3848984	PRAM1	84106	PML-RARA regulated adaptor molecule 1
3473524	NOS1	4842	nitric oxide synthase 1
3715476	PPY2P	23614	"pancreatic polypeptide 2, pseudogene"
2427981	ADORA3	140	adenosine A3 receptor
2427981	TMIGD3	57413	transmembrane and immunoglobulin domain containing 3
2345023	CLCA1	1179	chloride channel accessory 1
2772566	JCHAIN	3512	joining chain of multimeric IgA and IgM
3749010	ULK2	9706	unc-51 like autophagy activating kinase 2
3402398	PLEKHG6	55200	pleckstrin homology and RhoGEF domain containing G6
3550307	BDKRB1	623	bradykinin receptor B1
3699850	NA	NA	NA
3104323	ZC2HC1A	51101	zinc finger C2HC-type containing 1A
3665374	SLC9A5	6553	solute carrier family 9 member A5
2883541	SOX30	11063	SRY-box transcription factor 30
4022833	MOSPD1	56180	motile sperm domain containing 1
2996470	FLJ20712	55025	uncharacterized FLJ20712
3096496	NA	NA	NA
2925237	LAMA2	3908	laminin subunit alpha 2
3880084	SSTR4	6754	somatostatin receptor 4
2439101	FCRL1	115350	Fc receptor like 1
4023907	FGF13	2258	fibroblast growth factor 13
4023907	MIR504	574507	microRNA 504
3652218	UQCRC2	7385	ubiquinol-cytochrome c reductase core protein 2
3678186	CDIP1	29965	cell death inducing p53 target 1
2702154	SSR3	6747	signal sequence receptor subunit 3
3466826	CDK17	5128	cyclin dependent kinase 17
3551812	NA	NA	NA
3147173	NCALD	83988	neurocalcin delta
2427538	KCNA10	3744	potassium voltage-gated channel subfamily A member 10
2397926	FAM131C	348487	family with sequence similarity 131 member C
3716993	RNF135	84282	ring finger protein 135
3748659	GRAP	10750	GRB2 related adaptor protein
3748659	SNORD3B-1	26851	"small nucleolar RNA, C/D box 3B-1"
3748659	SNORD3B-2	780852	"small nucleolar RNA, C/D box 3B-2"
3748659	GRAPL	400581	GRB2 related adaptor protein like
3766922	NA	NA	NA
2831993	NA	NA	NA
3988152	AGTR2	186	angiotensin II receptor type 2
2458513	TMEM63A	9725	transmembrane protein 63A
3842059	BRSK1	84446	BR serine/threonine kinase 1
2844235	NA	NA	NA
2557609	NA	NA	NA
3743509	NA	NA	NA
3185643	RGS3	5998	regulator of G protein signaling 3
3166815	SPINK4	27290	serine peptidase inhibitor Kazal type 4
4017056	SERPINA7	6906	serpin family A member 7
2673503	UCN2	90226	urocortin 2
2673503	PFKFB4	5210	"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4"
2673312	PFKFB4	5210	"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4"
2979704	RMND1	55005	required for meiotic nuclear division 1 homolog
3442579	RBP5	83758	retinol binding protein 5
3645901	NAA60	79903	"N-alpha-acetyltransferase 60, NatF catalytic subunit"
2544164	WDCP	80304	WD repeat and coiled coil containing
4039752	DOC2B	8447	double C2 domain beta
3445670	WBP11	51729	WW domain binding protein 11
3445670	WBP11P1	441818	WBP11 pseudogene 1
3864808	ZNF235	9310	zinc finger protein 235
2552470	FSHR	2492	follicle stimulating hormone receptor
2536388	NA	NA	NA
2417008	INSL5	10022	insulin like 5
3855795	TSSK6	83983	testis specific serine kinase 6
3959716	NA	NA	NA
2941546	LINC00518	221718	long intergenic non-protein coding RNA 518
3365360	HPS5	11234	HPS5 biogenesis of lysosomal organelles complex 2 subunit 2
2835715	GPX3	2878	glutathione peroxidase 3
2504743	GPR17	2840	G protein-coupled receptor 17
3807487	RPL17	6139	ribosomal protein L17
3807487	RPL17-C18orf32	100526842	RPL17-C18orf32 readthrough
3807487	SNORD58A	26791	"small nucleolar RNA, C/D box 58A"
3807487	SNORD58B	26790	"small nucleolar RNA, C/D box 58B"
3819643	NA	NA	NA
3904594	SOGA1	140710	"suppressor of glucose, autophagy associated 1"
3901055	CD93	22918	CD93 molecule
3011838	STEAP1	26872	STEAP family member 1
3011838	STEAP1B	256227	STEAP family member 1B
3904119	RBM12	10137	RNA binding motif protein 12
3904119	CPNE1	8904	copine 1
3979208	ZXDB	158586	zinc finger X-linked duplicated B
3979208	ZXDA	7789	zinc finger X-linked duplicated A
3475324	RHOF	54509	"ras homolog family member F, filopodia associated"
2442911	GPR161	23432	G protein-coupled receptor 161
3816611	THOP1	7064	thimet oligopeptidase 1
3183348	TAL2	6887	TAL bHLH transcription factor 2
2437736	RIT1	6016	Ras like without CAAX 1
3061964	PON3	5446	paraoxonase 3
2841284	ATP6V0E1	8992	ATPase H+ transporting V0 subunit e1
2841284	SNORA74B	677841	"small nucleolar RNA, H/ACA box 74B"
3275220	NA	NA	NA
2620736	CCR9	10803	C-C motif chemokine receptor 9
3725886	NA	NA	NA
3629378	MTFMT	123263	mitochondrial methionyl-tRNA formyltransferase
2998333	YAE1	57002	YAE1 maturation factor of ABCE1
2463173	GREM2	64388	"gremlin 2, DAN family BMP antagonist"
